id	name	namespace	parents	level
GO:0000761	conjugant formation	biological_process	GO:0000771,GO:0098610	5
GO:0000762	pheromone-induced unidirectional conjugation	biological_process	GO:0009291	6
GO:0000763	obsolete cell morphogenesis involved in unidirectional conjugation	biological_process		NA
GO:0000764	obsolete cellular morphogenesis involved in pheromone-induced unidirectional conjugation	biological_process		NA
GO:0000765	response to pheromone involved in pheromone-induced unidirectional conjugation	biological_process	GO:0019236	6
GO:0000766	negative adaptation of signaling pathway by response to pheromone involved in pheromone-induced unidirectional conjugation	biological_process	GO:0022401	8
GO:0000767	cell morphogenesis involved in conjugation	biological_process	GO:0000902	5
GO:0000768	syncytium formation by plasma membrane fusion	biological_process	GO:0006949	5
GO:0000769	syncytium formation by mitosis without cytokinesis	biological_process	GO:0006949	5
GO:0000770	peptide pheromone export	biological_process	GO:0009914,GO:0015833	4
GO:0000771	agglutination involved in conjugation	biological_process	GO:0007157,GO:0098610	5
GO:0000819	sister chromatid segregation	biological_process	GO:0022402,GO:0051276,GO:0098813,GO:1902589	5
GO:0000820	regulation of glutamine family amino acid metabolic process	biological_process	GO:0006521	7
GO:0000821	regulation of arginine metabolic process	biological_process	GO:0000820	8
GO:0000902	cell morphogenesis	biological_process	GO:0032989	5
GO:0000903	regulation of cell shape during vegetative growth phase	biological_process	GO:0008360	5
GO:0000904	cell morphogenesis involved in differentiation	biological_process	GO:0000902	5
GO:0000905	sporocarp development involved in asexual reproduction	biological_process	GO:0030584	7
GO:0000909	sporocarp development involved in sexual reproduction	biological_process	GO:0030584	7
GO:0000910	cytokinesis	biological_process	GO:0022402	5
GO:0000911	cytokinesis by cell plate formation	biological_process	GO:1902410	6
GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	biological_process	GO:0022607,GO:0032506	5
GO:0000913	preprophase band assembly	biological_process	GO:0022607,GO:1902408	5
GO:0000914	phragmoplast assembly	biological_process	GO:1902407	7
GO:0000915	actomyosin contractile ring assembly	biological_process	GO:0000912,GO:0044837	6
GO:0000916	actomyosin contractile ring contraction	biological_process	GO:0036213	7
GO:0000917	barrier septum assembly	biological_process	GO:0090529,GO:1902410	6
GO:0000918	barrier septum site selection	biological_process	GO:0032506,GO:1902410	6
GO:0000919	cell plate assembly	biological_process	GO:0022607,GO:1902410	5
GO:0000920	cell separation after cytokinesis	biological_process	GO:0009987	3
GO:0000921	septin ring assembly	biological_process	GO:0031106,GO:0043623,GO:0070925	5
GO:0000947	amino acid catabolic process to alcohol via Ehrlich pathway	biological_process	GO:0000955,GO:0046165	7
GO:0000948	amino acid catabolic process to carboxylic acid via Ehrlich pathway	biological_process	GO:0000955,GO:0046394	7
GO:0000949	aromatic amino acid family catabolic process to alcohol via Ehrlich pathway	biological_process	GO:0000947,GO:0009074	7
GO:0000950	branched-chain amino acid catabolic process to alcohol via Ehrlich pathway	biological_process	GO:0000947,GO:0009083	7
GO:0000951	methionine catabolic process to 3-methylthiopropanol	biological_process	GO:0000947,GO:0009087,GO:0044272	6
GO:0000952	aromatic amino acid family catabolic process to carboxylic acid via Ehrlich pathway	biological_process	GO:0000948,GO:0009074	7
GO:0000953	branched-chain amino acid catabolic process to carboxylic acid via Ehrlich pathway	biological_process	GO:0000948,GO:0009083	7
GO:0000954	methionine catabolic process to 3-methylthiopropanoate	biological_process	GO:0000948,GO:0006633,GO:0009087,GO:0044272	6
GO:0000955	amino acid catabolic process via Ehrlich pathway	biological_process	GO:0009063	6
GO:0000956	nuclear-transcribed mRNA catabolic process	biological_process	GO:0006402	8
GO:0000957	mitochondrial RNA catabolic process	biological_process	GO:0000959,GO:0006401	6
GO:0000958	mitochondrial mRNA catabolic process	biological_process	GO:0000957,GO:0006402	7
GO:0000959	mitochondrial RNA metabolic process	biological_process	GO:0016070	5
GO:0000960	regulation of mitochondrial RNA catabolic process	biological_process	GO:0031329,GO:0051252	7
GO:0000961	negative regulation of mitochondrial RNA catabolic process	biological_process	GO:0000960,GO:1902369	8
GO:0000962	positive regulation of mitochondrial RNA catabolic process	biological_process	GO:0000960,GO:0031331,GO:0051254	8
GO:0000963	mitochondrial RNA processing	biological_process	GO:0000959,GO:0006396,GO:0007005,GO:0044710,GO:1902589	4
GO:0000964	mitochondrial RNA 5'-end processing	biological_process	GO:0000963,GO:0000966	5
GO:0000965	mitochondrial RNA 3'-end processing	biological_process	GO:0000963,GO:0031123	5
GO:0000966	RNA 5'-end processing	biological_process	GO:0006396	6
GO:0000967	rRNA 5'-end processing	biological_process	GO:0006364,GO:0034471	8
GO:0000968	tRNA exon ligation	biological_process	GO:0000378	7
GO:0000969	tRNA exon ligation utilizing ATP as source of linkage phosphate	biological_process	GO:0000968	8
GO:0000970	tRNA exon ligation utilizing GTP as source of linkage phosphate	biological_process	GO:0000968	8
GO:0000971	tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate	biological_process	GO:0000968	8
GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	biological_process	GO:0051276	5
GO:0000973	posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery	biological_process	GO:0000972	6
GO:0000999	RNA polymerase III type 1 promoter transcriptional preinitiation complex assembly	biological_process	GO:0070898	9
GO:0001009	transcription from RNA polymerase III type 2 promoter	biological_process	GO:0006383	8
GO:0001014	snoRNA transcription from a type 2 RNA polymerase III promoter	biological_process	GO:0001009,GO:0009302	8
GO:0001015	snoRNA transcription from an RNA polymerase II promoter	biological_process	GO:0006366,GO:0009302	8
GO:0001020	RNA polymerase III type 3 promoter transcriptional preinitiation complex assembly	biological_process	GO:0070898	9
GO:0001021	RNA polymerase III type 2 promoter transcriptional preinitiation complex assembly	biological_process	GO:0070898	9
GO:0001022	transcription initiation from RNA polymerase III type 1 promoter	biological_process	GO:0006384	9
GO:0001023	transcription initiation from RNA polymerase III type 2 promoter	biological_process	GO:0006384	9
GO:0001024	transcription initiation from RNA polymerase III type 3 promoter	biological_process	GO:0006384	9
GO:0001035	transcription from RNA polymerase III type 3 promoter	biological_process	GO:0006383	8
GO:0001036	transcription initiation from RNA polymerase III hybrid type promoter	biological_process	GO:0006384	9
GO:0001041	transcription from a RNA polymerase III hybrid type promoter	biological_process	GO:0006383	8
GO:0001043	RNA polymerase III hybrid type promoter transcriptional preinitiation complex assembly	biological_process	GO:0070898	9
GO:0001059	transcription from RNA polymerase IV promoter	biological_process	GO:0006351	7
GO:0001060	transcription from RNA polymerase V promoter	biological_process	GO:0006351	7
GO:0001079	nitrogen catabolite regulation of transcription from RNA polymerase II promoter	biological_process	GO:0006357,GO:0090293	6
GO:0001080	nitrogen catabolite activation of transcription from RNA polymerase II promoter	biological_process	GO:0001079,GO:0090294	7
GO:0001081	nitrogen catabolite repression of transcription from RNA polymerase II promoter	biological_process	GO:0001079,GO:0090295	7
GO:0001100	negative regulation of exit from mitosis	biological_process	GO:0007096,GO:0010948,GO:0045839,GO:1901991	6
GO:0001101	response to acid chemical	biological_process	GO:0042221	4
GO:0001109	promoter clearance during DNA-templated transcription	biological_process	GO:0032774	7
GO:0001110	promoter clearance from RNA polymerase III promoter	biological_process	GO:0001109	8
GO:0001111	promoter clearance from RNA polymerase II promoter	biological_process	GO:0001109	8
GO:0001112	DNA-templated transcriptional open complex formation	biological_process	GO:0001120	7
GO:0001113	transcriptional open complex formation at RNA polymerase II promoter	biological_process	GO:0001112	8
GO:0001115	protein-DNA-RNA complex subunit organization	biological_process	GO:0043933	5
GO:0001116	protein-DNA-RNA complex assembly	biological_process	GO:0001115,GO:0034622	6
GO:0001117	protein-DNA-RNA complex disassembly	biological_process	GO:0001115,GO:0032984	6
GO:0001118	transcription ternary complex disassembly	biological_process	GO:0001117	7
GO:0001119	protein-DNA-RNA complex remodeling	biological_process	GO:0001115,GO:0034367	6
GO:0001120	protein-DNA complex remodeling	biological_process	GO:0034367,GO:0071824	6
GO:0001121	transcription from bacterial-type RNA polymerase promoter	biological_process	GO:0006351	7
GO:0001122	promoter clearance from bacterial-type RNA polymerase promoter	biological_process	GO:0001109	8
GO:0001123	transcription initiation from bacterial-type RNA polymerase promoter	biological_process	GO:0006352	8
GO:0001124	transcription elongation from bacterial-type RNA polymerase promoter	biological_process	GO:0006354	8
GO:0001125	transcription termination from bacterial-type RNA polymerase promoter	biological_process	GO:0006353	8
GO:0001126	bacterial-type RNA polymerase preinitiation complex assembly	biological_process	GO:0070897	8
GO:0001127	transcriptional open complex formation at bacterial-type RNA polymerase promoter	biological_process	GO:0001112	8
GO:0001171	reverse transcription	biological_process	GO:0006278	7
GO:0001172	transcription, RNA-templated	biological_process	GO:0097659	8
GO:0001173	DNA-templated transcriptional start site selection	biological_process	GO:0032774	7
GO:0001174	transcriptional start site selection at RNA polymerase II promoter	biological_process	GO:0001173	8
GO:0001175	transcriptional start site selection at RNA polymerase III promoter	biological_process	GO:0001173	8
GO:0001176	transcriptional start site selection at bacterial-type RNA polymerase promoter	biological_process	GO:0001173	8
GO:0001177	regulation of transcriptional open complex formation at RNA polymerase II promoter	biological_process	GO:0060260	8
GO:0001178	regulation of transcriptional start site selection at RNA polymerase II promoter	biological_process	GO:0060260	8
GO:0001180	transcription initiation from RNA polymerase I promoter for nuclear large rRNA transcript	biological_process	GO:0006361	9
GO:0001182	promoter clearance from RNA polymerase I promoter	biological_process	GO:0001109	8
GO:0001183	transcription elongation from RNA polymerase I promoter for nuclear large rRNA transcript	biological_process	GO:0006362	9
GO:0001184	promoter clearance from RNA polymerase I promoter for nuclear large rRNA transcript	biological_process	GO:0001182	9
GO:0001185	termination of RNA polymerase I transcription from promoter for nuclear large rRNA transcript	biological_process	GO:0006363	9
GO:0001188	RNA polymerase I transcriptional preinitiation complex assembly	biological_process	GO:0070897	8
GO:0001189	RNA polymerase I transcriptional preinitiation complex assembly at the promoter for the nuclear large rRNA transcript	biological_process	GO:0001188	9
GO:0001192	maintenance of transcriptional fidelity during DNA-templated transcription elongation	biological_process	GO:0032774	7
GO:0001193	maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter	biological_process	GO:0001192	8
GO:0001194	maintenance of transcriptional fidelity during DNA-templated transcription elongation from bacterial-type RNA polymerase promoter	biological_process	GO:0001192	8
GO:0001195	maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase III promoter	biological_process	GO:0001192	8
GO:0001196	regulation of mating-type specific transcription from RNA polymerase II promoter	biological_process	GO:0006357,GO:0007532	6
GO:0001197	positive regulation of mating-type specific transcription from RNA polymerase II promoter	biological_process	GO:0001196,GO:0045895	7
GO:0001198	negative regulation of mating-type specific transcription from RNA polymerase II promoter	biological_process	GO:0001196,GO:0045894	7
GO:0001207	histone displacement	biological_process	GO:0034728	6
GO:0001208	histone H2A-H2B dimer displacement	biological_process	GO:0001207	7
GO:0001300	chronological cell aging	biological_process	GO:0007569	5
GO:0001301	progressive alteration of chromatin involved in cell aging	biological_process	GO:0016568	6
GO:0001302	replicative cell aging	biological_process	GO:0007569	5
GO:0001303	nucleolar fragmentation involved in replicative aging	biological_process	GO:0007576	7
GO:0001304	progressive alteration of chromatin involved in replicative cell aging	biological_process	GO:0001301	7
GO:0001305	progressive alteration of chromatin involved in chronological cell aging	biological_process	GO:0001301	7
GO:0001306	age-dependent response to oxidative stress	biological_process	GO:0006979	5
GO:0001307	extrachromosomal circular DNA accumulation involved in replicative cell aging	biological_process	GO:0001304,GO:0007580	8
GO:0001308	negative regulation of chromatin silencing involved in replicative cell aging	biological_process	GO:0001304,GO:0031936	8
GO:0001309	obsolete age-dependent telomere shortening	biological_process		NA
GO:0001310	extrachromosomal rDNA circle accumulation involved in replicative cell aging	biological_process	GO:0001307	9
GO:0001311	formation of extrachromosomal circular rDNA by homologous recombination involved in replicative cell aging	biological_process	GO:0001313,GO:0045458	7
GO:0001312	replication of extrachromosomal rDNA circles involved in replicative cell aging	biological_process	GO:0001314	9
GO:0001313	formation of extrachromosomal circular DNA involved in replicative cell aging	biological_process	GO:0001325	6
GO:0001314	replication of extrachromosomal circular DNA involved in replicative cell aging	biological_process	GO:0001326	8
GO:0001315	age-dependent response to reactive oxygen species	biological_process	GO:0000302,GO:0001306	6
GO:0001316	age-dependent response to reactive oxygen species involved in replicative cell aging	biological_process	GO:0001322,GO:0072353	7
GO:0001317	accumulation of oxidatively modified proteins involved in replicative cell aging	biological_process	GO:0001316	8
GO:0001318	formation of oxidatively modified proteins involved in replicative cell aging	biological_process	GO:0006464	6
GO:0001319	inheritance of oxidatively modified proteins involved in replicative cell aging	biological_process	GO:0008105	6
GO:0001320	age-dependent response to reactive oxygen species involved in chronological cell aging	biological_process	GO:0001324,GO:0072353	7
GO:0001321	age-dependent general metabolic decline involved in replicative cell aging	biological_process	GO:0007571	5
GO:0001322	age-dependent response to oxidative stress involved in replicative cell aging	biological_process	GO:0001306	6
GO:0001323	age-dependent general metabolic decline involved in chronological cell aging	biological_process	GO:0007571	5
GO:0001324	age-dependent response to oxidative stress involved in chronological cell aging	biological_process	GO:0001306,GO:0034599	6
