EntrezGene ID	Affy HG U133-PLUS-2 probeset
253175	207646_s_at
253175	207647_at
728577	223796_at
728577	244065_at
728577	
728577	233202_at
728577	220436_at
100289279	223796_at
100289279	244065_at
100289279	
100289279	233202_at
100289279	220436_at
26772	
84929	238943_at
84929	
84929	240042_at
23406	224583_at
23406	221059_s_at
23406	
23406	1556346_at
102466735	1562488_at
100302165	
100033812	
100500893	
406933	240284_x_at
406933	237430_at
100616410	
100033446	
100616346	
100616493	
100616239	
100302128	
100302164	
767588	242856_at
100422963	
100616294	
399474	227386_s_at
7357	204881_s_at
7357	221765_at
7357	224967_at
7357	
6835	205224_at
6835	
102466911	
478	214432_at
478	
100169764	
100847066	
1139	210123_s_at
1139	236385_at
102465522	
55667	226867_at
55667	205684_s_at
55667	234968_at
55667	
101927931	
406954	
100847062	
768217	
100616193	
100616459	
100422826	
574488	
27335	210501_x_at
27335	212716_s_at
27335	221494_x_at
27335	
27335	221071_at
102465871	
407022	
100616308	
100500871	
100616368	
100616451	
692213	
406992	
8555	211348_s_at
8555	211347_at
8555	208022_s_at
8555	221555_x_at
8555	221556_at
8555	
8555	230887_at
10273	217934_x_at
10273	227625_s_at
10273	233049_x_at
10273	
494551	
1656	225549_at
1656	204909_at
1656	
100422907	
102466875	
100500906	
100616131	
693197	239269_at
100616433	
767600	
728039	223768_at
102465874	
100033458	
154	206170_at
100302256	
102465247	
100616147	
100423028	
102465505	
100422858	
100423036	
100616291	
100847060	
100616312	
6635	231112_at
6635	203316_s_at
6635	
23409	
23409	220047_at
23409	222248_s_at
84935	227058_at
84935	
100126297	
653784	
653784	213166_x_at
100847039	
574493	
100500817	
100847071	
100423041	
57658	209002_s_at
57658	
100500819	
100302146	
100033439	
83707	223436_s_at
83707	
406895	
102465869	
100616285	
102466736	
100126299	
693211	
100033810	
100302184	
100874528	
100616158	
100616478	
100616322	
100500810	208750_s_at
100313887	
693210	
574501	
100616488	
22888	215544_s_at
22888	204598_at
22888	
79811	217828_at
79811	
677841	
102465836	
100616384	
728062	231568_at
102464825	
100616232	
83548	238228_at
83548	223450_s_at
83548	1554339_a_at
83548	
406997	
100302286	
84246	223247_at
84246	
102465683	
102465801	
100616364	
102465535	
100422848	
102466873	
554212	
54964	223459_s_at
54964	221222_s_at
54964	230468_s_at
54964	239536_at
407029	
767585	242856_at
100616302	
56137	
56137	223435_s_at
56137	210674_s_at
56137	224212_s_at
100422923	
574411	
100616273	
100423001	
100616379	
56156	221034_s_at
102466104	
100422925	
407047	238850_at
407028	
100616314	218466_at
693129	
100500856	
100422996	
102465689	
103504740	
100616401	
100847036	
102465520	
693186	219763_at
2965	202453_s_at
2965	
2965	202451_at
2965	242656_at
100302275	
387715	
100847087	
26821	1564907_s_at
26821	1564906_at
26821	1567682_x_at
26821	1567681_at
148	211491_at
148	211492_s_at
148	211489_at
148	211490_at
148	
677847	
102465493	224739_at
100847002	
100616489	
89839	
693174	
255631	238732_at
255631	
102465427	
102466189	
285237	226524_at
285237	229174_at
285237	
693135	
81168	
9883	205096_at
9883	213360_s_at
9883	212178_s_at
9883	
574511	
406903	
100506127	
100506127	1558844_at
100506127	1561198_at
100422825	
100422827	
100169765	
4670	200072_s_at
4670	1555844_s_at
4670	
4670	233605_x_at
4670	230392_at
4670	1555843_at
100500847	
100616233	
574470	
693207	216808_at
100302161	
100422901	
84678	226215_s_at
84678	
100302123	
100422832	
100422899	
93166	230311_s_at
93166	236577_at
93166	
102466732	
100616456	
100616248	
767591	
102465250	
693180	
100033815	
677780	
677809	
26829	
100616416	
8459	235761_at
8459	229449_at
8459	204079_at
8459	
9253	224059_s_at
9253	
9253	242195_x_at
693196	
100033428	
100033416	
100847012	
100422985	
26835	
100500876	
100422843	
102465840	
574510	
100302229	
582	222643_s_at
582	218471_s_at
582	
100423026	
693158	
100616423	
100847076	
102466889	
3116	
102465462	
100302114	
314	207064_s_at
100500851	
100616244	
102466616	
406919	
50832	221392_at
102465752	
102465524	
100616474	
102723897	225995_x_at
102723897	233929_x_at
102723897	225035_x_at
102723897	226340_x_at
102723897	
100616476	
100422960	
100847068	
132864	235479_at
132864	226939_at
132864	
100847046	
100422861	
406960	
100616482	
105372894	
100126304	
407006	230127_at
2353	209189_at
2353	
574459	
100422873	
767608	
102465441	
100422954	
100188847	216949_s_at
102466865	
100616484	
406952	
100616428	
574516	
100422936	
100616243	
728137	207918_s_at
728137	217160_at
100302144	
100616432	
101954273	
100169766	
100422854	
100616342	
102465837	
100126349	
102464832	
100422862	
11076	230104_s_at
11076	206179_s_at
101954271	
102465517	
554214	
100422908	
154288	231474_at
26870	
100847029	
100500881	
100616303	
100616277	
79839	
79839	220301_at
102464827	
100506581	219785_s_at
100506581	223745_at
100506581	219784_at
101340252	
253017	
253017	241961_at
102466912	
100302124	
100033426	
5877	204477_at
5877	204478_s_at
100500882	
100847031	
554210	
100422990	
768222	242246_x_at
102466253	
7919	
677768	238691_at
677768	244786_at
767564	
100616256	201113_at
1139	
100169760	
54766	220766_at
54766	1554362_at
406949	
100422951	
100302134	
26777	1565859_at
100616196	
100616311	
100500879	
102466202	
2880	
100302138	
693153	213156_at
100302153	
100500834	
102465139	
103504739	
406969	
677796	
100616195	
100124535	
100422836	
100500897	
9300	
100422834	
100379132	
100422849	
105372897	
100302205	
100616393	235711_at
102466743	
692072	
100302236	
100616429	
100422846	
100500890	
100033438	
100126339	
100500812	
100302127	
51764	220806_x_at
100302288	
100500872	
171024	227662_at
171024	244108_at
171024	225720_at
171024	232119_at
171024	225721_at
171024	215439_x_at
171024	225895_at
171024	225894_at
100616215	
677798	
5865	239202_at
5865	242629_at
5865	205925_s_at
5865	205924_at
5865	227123_at
693199	
100422974	
100500843	
100616143	
2843	
692073	223774_at
102466194	
574448	
100616310	
26805	
100422982	
693157	
407049	
692076	235207_at
84938	228190_at
84938	
102465440	
574414	237732_at
100313780	
100500866	
574512	
100616268	
100616245	
100846998	
100422857	
100616211	
102466757	
692214	
100132677	1564131_a_at
100132677	
406946	
102466877	
152002	226891_at
152002	
100302116	
100500908	
26863	
407053	
102466746	
100033423	
693159	
102465526	
100423035	
100847022	
100313778	
724029	
100500900	
100033811	
6319	200832_s_at
6319	211162_x_at
6319	211708_s_at
6319	200831_s_at
100616175	
201176	
338427	
100500914	
100847008	
100500850	229926_at
724032	
9731	204074_s_at
9731	204075_s_at
9731	
9731	243696_at
102465485	
100500823	
100169759	
100302156	224598_at
692223	
100616123	
100616224	
100422911	
100287722	
102465138	
102724023	202217_at
102724023	210667_s_at
102724023	
100288966	1553474_at
100288966	
100616169	
55704	225045_at
55704	219387_at
55704	221078_s_at
55704	238759_at
55704	239233_at
55704	
100302132	226448_at
6158	213223_at
6158	200003_s_at
26517	218188_s_at
23351	212355_at
23351	
23351	212356_at
595099	
440419	
102465474	
100847059	
26828	
100033808	
4849	203239_s_at
4849	211141_s_at
4849	229143_at
100847081	
285267	1552836_at
285267	
693133	
100500883	
100500919	
693138	
693170	
100616204	
100422972	
100500904	
100616284	
285242	
101928200	
101928200	1560496_at
692229	
101954272	
100302743	
100302276	
767562	
693123	
83592	1555220_a_at
83592	223856_at
83592	244393_x_at
83592	
100302211	
100302228	
84812	224505_s_at
84812	
4600	204994_at
4600	
6023	
100302141	
693208	
100302135	
100313843	
654321	200610_s_at
442911	
406956	
100422914	
10043	
10043	202807_s_at
406976	
54665	222790_s_at
54665	222788_s_at
54665	222789_at
54665	213694_at
54665	222791_at
100422950	
54467	
54467	224687_at
54467	224682_at
54467	243181_at
100126296	
9824	
100616485	
254173	236418_at
254173	1552418_at
254173	1552419_s_at
254173	
684959	218750_at
100313837	
9476	223806_s_at
9476	
574467	
100033450	
693221	
245913	
100302167	
343	206784_at
724024	
102465870	
100422939	
574443	
100302121	
9515	240236_at
9515	215518_at
9515	
9515	1568896_at
102466252	
100302219	232458_at
100616324	232458_at
102466739	
767596	
64601	215216_at
64601	203459_s_at
64601	
64601	240618_at
7473	
100422978	
102465995	
102465872	
26790	
102465531	
768213	55093_at
768213	221799_at
102465428	
767561	
100302280	
100616434	
100126350	
100847067	
100169762	
100423038	
54014	238890_at
54014	231960_at
54014	1553227_s_at
54014	214820_at
54014	231860_at
54014	219280_at
54014	
54014	225446_at
9355	206140_at
9355	211219_s_at
9355	
100616109	
677811	241843_at
642402	213212_x_at
642402	
100422953	
100616356	
100302155	
2116	215510_at
2116	
406882	
102465877	
102465862	
3996	206124_s_at
3996	236594_at
3996	227302_s_at
3996	206123_at
100126308	
102465475	226494_at
102465475	1568617_a_at
1837	
1837	205741_s_at
1837	208430_s_at
1837	227084_at
1837	210736_x_at
1837	211493_x_at
1837	210091_s_at
1837	210611_s_at
1837	244142_at
102466724	
693198	
100033424	
100847051	
26789	
102465803	
406988	226755_at
767582	
407056	
100616409	
100847017	
80204	203255_at
80204	222119_s_at
80204	
80204	219208_at
100302122	
100616455	
6432	214141_x_at
6432	201129_at
6432	213649_at
442899	
100616365	
102466814	
100616127	
102465909	
100616212	
100500827	
100847003	
9783	204730_at
9783	210991_s_at
100302257	
100033434	
100423012	
102466750	
406958	
542767	222277_at
26792	
80067	220172_at
80067	231921_at
80067	
693202	
9755	205424_at
9755	
100616475	
25859	205833_s_at
25859	215972_at
25859	205834_s_at
100500826	
102465800	
693231	
100500831	
102465486	
100033809	
26810	
2139	209692_at
2139	
100616209	
7082	
100616266	
100847056	
8944	
85389	210338_s_at
100422988	
26773	
100616202	
102466967	
406884	
103504731	
100847048	
102464829	
692215	
693165	
3820	214470_at
715	212067_s_at
715	
100616328	
26871	
102465842	
406910	
100616370	
7711	
7711	221201_s_at
100616494	
100169761	
406947	229437_at
100500825	
724026	
103504735	
100422847	
100422945	
100616278	
100113380	
406977	
345643	
677845	
693160	
100847047	
26099	212005_at
26099	212004_at
26099	212002_at
26099	212003_at
26099	
100616301	
554213	
26808	
100616259	243467_at
51621	
100302234	
84798	224468_s_at
84798	
100616138	
5187	202861_at
5187	36829_at
5187	
5187	242832_at
170959	241815_at
170959	232338_at
170959	243491_at
170959	244663_at
170959	
389898	217393_x_at
391003	
767578	
407014	208795_s_at
4050	
6066	214349_at
693161	
102466815	
9304	224610_at
102724828	213897_s_at
102465834	
595098	
1102	204759_at
1102	
554223	
100847070	
101340250	
102723373	
100302259	
407977	211495_x_at
407977	209500_x_at
407977	210314_x_at
407977	209499_x_at
100616360	
574506	227488_at
100616114	204881_s_at
693163	
26817	210646_x_at
677840	
100422856	
102465458	
57335	
57335	220250_at
57335	1557684_at
57335	227077_at
57335	239898_x_at
102465456	
100302130	
100616361	
100169754	
1748	208216_at
1748	210259_s_at
1748	
102465864	
100847020	
100616313	
102466751	
100616354	
100302233	
100422992	
693234	
102465477	
100302139	
26796	
23559	223072_s_at
100422841	
100422997	
100422986	
101954278	
693146	
100302217	
6668	204367_at
6668	237795_s_at
6668	211736_at
100126354	
102465975	
574513	
51527	223239_at
51527	
94161	
574504	
26818	210646_x_at
26818	211942_x_at
80217	231084_at
80217	243896_at
80217	
80217	220919_s_at
80217	224251_at
100500896	
116535	227727_at
116535	
55603	
55603	221766_s_at
55603	224973_at
100616258	
693139	
100616483	204999_s_at
100616483	204998_s_at
26780	1566403_at
102466196	
100847077	
6082	
1448	207803_s_at
677832	
2917	
2917	217008_s_at
2917	207548_at
2917	241049_at
100616329	202365_at
693201	
85391	224187_x_at
85391	208687_x_at
85391	221891_x_at
768215	
1394	
102465436	
100033430	
100302209	
442910	
442918	237882_at
8897	211507_s_at
8897	202198_s_at
8897	202197_at
8897	
8897	226956_at
102465503	223241_at
5136	1558680_s_at
5136	233547_x_at
5136	242789_at
5136	231213_at
5136	236234_at
5136	208396_s_at
5136	
407020	
692063	218750_at
102465478	
2720	201576_s_at
2720	
100616205	
574484	
100616449	
406935	
116937	
56145	210572_at
56145	211870_s_at
56145	223435_s_at
56145	210674_s_at
56145	224212_s_at
100033445	
100500869	
102465866	
574472	
5167	
5167	229088_at
5167	228952_at
5167	205065_at
5167	205066_s_at
406939	
143279	
143279	238803_at
143279	227568_at
143279	1565699_at
100423018	
102465873	
100616129	
406995	
122664	231140_at
122664	1559785_at
122664	
406929	
100616388	225375_at
100616388	225374_at
100313835	
5393	205061_s_at
5393	
102465879	
574503	
101927318	
100616281	
100033805	
102724770	208024_s_at
100500894	
100423008	
693190	
1363	
1363	201117_s_at
1363	201116_s_at
102465907	
724025	
100616414	208817_at
374768	240878_at
102723362	
140612	234300_s_at
140612	231943_at
140612	234937_x_at
140612	240565_at
140612	
102465863	
100616336	
406971	230353_at
100616400	212126_at
100126313	
100847052	
100302115	
9299	
89882	240051_at
89882	231554_at
406920	
406896	235130_at
406896	238856_s_at
100616250	
100302239	
100616437	
100302169	
100616448	
677781	
100126331	
100616375	
100033415	
574480	
767605	
151011	212698_s_at
151011	214720_x_at
151011	
693142	
100616207	
406959	
100616440	
102466659	
574442	
100422737	230432_at
100422737	
100422737	235774_at
102466742	
100616249	
54873	232187_at
54873	222725_s_at
54873	218736_s_at
54873	
102467004	
102464835	
677800	
100616477	
768220	202913_at
768220	202914_s_at
619571	
102465469	214881_s_at
102465469	1558215_s_at
102465469	202692_s_at
100422909	
102466982	
100422962	
100422831	
102466753	
407037	
693203	
729587	
100847027	
91851	209763_at
91851	
100500917	
677816	
100500808	
100616332	
100379141	
100302113	
23512	213971_s_at
23512	212287_at
23512	1566191_at
100847082	
100422942	
55643	207722_s_at
55643	
692058	
102465833	
406968	
100616325	
81876	220964_s_at
81876	
693128	
26834	
100616386	
100500857	241838_at
100422877	
100422987	
100422903	
574487	
692093	
29889	
29889	201948_at
56123	232415_at
56123	221450_x_at
100616391	
56244	
101928600	
574457	
100616179	
3687	1563003_at
3687	210184_at
3687	
115653	
693131	
100500895	
100616124	224716_at
4952	
4952	203446_s_at
4952	208316_s_at
693219	
100033806	
54875	241696_at
54875	220095_at
54875	1559005_s_at
54875	239989_at
54875	
100423005	
574486	
338433	
692202	
102465460	219556_at
574485	
100616299	
102466953	
102465976	200990_at
55650	
55650	219238_at
55650	51146_at
8195	218138_at
8195	222530_s_at
9397	215743_at
9397	
9397	205006_s_at
9397	205005_s_at
100847043	
81609	221006_s_at
81609	221498_at
81609	
57415	
57415	219288_at
57415	236068_s_at
102466872	
100616486	
724023	
102465481	
100847041	
100616343	
27111	233565_s_at
27111	
128367	
100302281	
391190	
102465489	
100500816	
127077	
102465455	
100616340	
406937	
256892	
100847016	
10936	220481_at
100616222	
100126324	215730_at
85390	
100422934	
119695	
100302185	
3802	
79324	
767567	
407030	
3122	
100847053	
390093	
23310	
23310	212789_at
100847089	
5019	202780_at
5019	
119764	
102465504	222238_s_at
100847092	
102466755	
219428	
100423023	
390142	
220002	224735_at
220002	
406898	
100846992	
219437	
1071	206210_s_at
1071	
574479	
729528	208312_s_at
100302119	
100302125	
219479	
100616146	
219493	
101954266	
134353	242112_at
134353	226826_at
134353	226819_at
134353	241599_at
285989	235231_at
285989	1558762_a_at
285989	242307_at
285989	1569194_at
285989	
101928886	1562786_at
219952	
4939	204972_at
4939	228607_at
4939	
138715	
5195	
5195	33760_at
5195	203503_s_at
6865	214348_at
100033456	
100500909	
283162	
102465880	
11007	204609_at
11007	204610_s_at
100423021	
442194	221339_at
406911	
442909	
347169	
102465527	
677802	
100033422	
85302	1555288_s_at
85302	1556131_s_at
100500846	
102465695	
406922	236573_at
828	231729_s_at
828	226424_at
828	231710_at
56667	222712_s_at
56667	218687_s_at
56667	
100616334	
442895	
26281	220394_at
100616292	227858_at
100847000	
693184	
953	207691_x_at
953	209474_s_at
26822	
100033417	
664613	
100126309	
102465688	
102465442	1554783_s_at
100505591	1557301_a_at
100505591	
101928947	1557301_a_at
101928947	
3431	209762_x_at
3431	208012_x_at
3431	209761_s_at
3785	
101060321	209403_at
5819	203149_at
5819	232079_s_at
5819	225418_at
5819	232078_at
5819	
100169751	
909	210325_at
23081	
105377494	
574509	
8569	209467_s_at
8569	
8569	1560720_at
8569	243256_at
55684	223166_x_at
55684	225377_at
102465684	
677813	
100422955	
100313840	
100302218	
100616130	
171389	1552932_at
171389	
100616227	
445	207076_s_at
445	
445	230406_at
100616387	200033_at
28976	
28976	224160_s_at
100151683	
100422970	
102465867	
54762	
54762	219313_at
8644	209160_at
406974	
102466744	
407033	
102466749	
113220	
113220	229258_at
9837	206102_at
9837	
100616381	
374387	230115_at
51643	219206_x_at
51643	223892_s_at
51643	222845_x_at
727676	235490_at
727676	224496_s_at
727676	224495_at
100616458	
388327	229071_at
402160	
26781	211787_s_at
26781	201530_x_at
100847072	
693152	
100847014	
63915	226543_at
693168	
6079	
54494	222743_s_at
54494	218789_s_at
677792	
400121	
102467074	
3710	201187_s_at
3710	201189_s_at
3710	201188_s_at
3710	239542_at
100616367	
100169763	
102465507	
105373383	237048_at
100616422	
693209	
9210	221332_at
56241	227480_at
56241	234310_s_at
146894	1555656_at
146894	244244_at
146894	1555636_at
146894	1552509_a_at
146894	
407001	
406909	
619563	200674_s_at
25826	
4319	205680_at
4319	
100616307	
285577	1561251_at
102466656	
100847078	
767565	
693218	
102465514	
102466227	
100874185	
10801	
100616187	
100124537	
100302268	
100422859	
100302152	215433_at
5396	
5396	205991_s_at
5396	226695_at
5396	238852_at
574466	
574468	
101954275	
100616369	
27430	217993_s_at
27430	
693171	
693185	221422_s_at
1196	203229_s_at
1196	
101410543	
102465516	
100616112	
24150	220167_s_at
24150	
653550	220167_s_at
653550	
729264	220167_s_at
729264	
729355	220167_s_at
729355	
102723655	220167_s_at
